CleanArea,DistrictCode,Area,DistrictBroken,TotalPopulation2011,TotalMales2011,TotalFemales2011,TotalWorkers2011,TotalWokersMale2011,TotalWorkersFemale2011,MainWorkers2011,MainWokersMale2011,MainWorkersFemale2011,PerMainWorkers2011,PerMainMale2011,PerMainFemale2011,PerMainWorkersMale2011,PerMainWorkersFemale2011,Agriculture2011,Manufacturing2011,WholesaleRetail2011,Construction2011,Services2011,NonAgriculture2011,TotalPopulation2001,TotalMales2001,TotalFemales2001,TotalWorkers2001,TotalMaleWorkers2001,TotalFemaleWorkers2001,MainWorkersTotal2001,MainWorkersMale2001,MainWorkerFemale2001,PerMainWorkers2001,PerMainMale2001,PerMainFemale2001,PerMainWorkersMale2001,PerMainWorkersFemale2001,Agriculture2001,Manufacturing2001,WholesaleRetail2001,Construction2001,Services2001,NonAgriculture2001,PPChangeinMain,PPChangeinMainMale,PPChangeinMainFemale,PPChangeinFemaleParticipation,PPChangeAgriculture,PPChangeinManufacturing,PPChangeinWholesale,PPChangeinConstruction,PPChangeinServices,BiggestEmployer,BiggestEmployerByMen,BiggestEmployerbyWomen
Muktsar,44,District - Muktsar ,0,901896,475622,426274,296698,241153,55545,254814,224546,30268,85.88328873,93.11350056,54.49275362,88.12153178,11.87846822,58.35315171,7.811972655,10.30948064,5.527953723,28.30692191,41.64684829,777493,411217,366276,#VALUE!,0,0,239934,191046,48888,#VALUE!,#DIV/0!,#DIV/0!,79.62439671,20.37560329,63.63083181,7.966357415,9.463018997,2.954562505,25.44824827,36.36916819,#VALUE!,#DIV/0!,#DIV/0!,-8.497135075,-5.277680101,-0.15438476,0.846461644,2.573391218,2.858673643,Agricultural Labourers,Cultivators,Agricultural Labourers
Faridkot,45,District - Faridkot ,0,617508,326671,290837,196300,163549,32751,169542,149383,20159,86.36882323,91.33837566,61.55231901,88.10973092,11.89026908,48.01760036,8.905168041,9.59644218,7.09912588,35.97810572,51.98239964,550892,292596,258296,#VALUE!,0,0,162449,130228,32221,#VALUE!,#DIV/0!,#DIV/0!,80.16546732,19.83453268,54.81412628,9.535915887,9.825237459,3.639296025,32.01066181,45.18587372,#VALUE!,#DIV/0!,#DIV/0!,-7.944263606,-6.796525921,-0.630747846,-0.22879528,3.459829855,3.967443912,Cultivators,Cultivators,"Education, Health and Social Work"
Bathinda,46,District - Bathinda ,0,1388525,743197,645328,489326,384879,104447,404281,347715,56566,82.61997114,90.34397824,54.15761104,86.00824674,13.99175326,50.60267487,10.27552618,9.086749068,4.891647146,34.2301518,49.39732513,1183295,632809,550486,#VALUE!,0,0,375091,296430,78661,#VALUE!,#DIV/0!,#DIV/0!,79.02882234,20.97117766,57.1674607,7.732256972,9.213497525,3.246145602,31.85413673,42.8325393,#VALUE!,#DIV/0!,#DIV/0!,-6.9794244,-6.564785824,2.543269209,-0.126748457,1.645501544,2.376015071,Cultivators,Cultivators,Agricultural Labourers
Mansa,47,District - Mansa ,0,769751,408732,361019,287607,201802,85805,217552,182205,35347,75.64210885,90.28899614,41.19456908,83.75239023,16.24760977,62.32532912,7.370191954,8.321688608,4.82367434,25.48080459,37.67467088,688758,366446,322312,#VALUE!,0,0,204516,164926,39590,#VALUE!,#DIV/0!,#DIV/0!,80.64210135,19.35789865,66.53807037,8.637466017,8.533317687,3.265270199,21.55919341,33.46192963,#VALUE!,#DIV/0!,#DIV/0!,-3.110288882,-4.212741254,-1.267274063,-0.211629079,1.558404141,3.921611177,Cultivators,Cultivators,Agricultural Labourers
Patiala,48,District - Patiala ,YM,1895686,1002522,893164,590045,491717,98328,513740,443252,70488,87.0679355,90.14372088,71.68659995,86.27944096,13.72055904,31.8754623,12.04519796,12.22369292,9.27901273,46.80032701,68.1245377,1844934,987390,857544,#VALUE!,0,0,535109,443943,91166,#VALUE!,#DIV/0!,#DIV/0!,82.96309724,17.03690276,41.55209499,14.59459661,11.6778077,5.353301851,38.50000654,58.44790501,-2.68887852,-1.113194492,-4.021314741,-4.621121228,-13.02211571,-0.410458278,0.055721968,4.016010316,9.416563671,Cultivators,Cultivators,"Education, Health and Social Work"
Amritsar,49,District - Amritsar ,Y,2490656,1318408,1172248,802981,645282,157699,697165,586567,110598,86.82210413,90.90087745,70.13234073,84.13603666,15.86396334,26.67890672,15.50178222,14.55638192,9.039897298,48.77941377,73.32109328,3096077,1650589,1445488,#VALUE!,0,0,821823,700498,121325,#VALUE!,#DIV/0!,#DIV/0!,85.23708876,14.76291124,38.07389182,16.04846786,13.34484433,5.133343798,40.74429652,61.92610818,0.387008609,0.735897234,0.334950717,0.520657591,-3.521815582,-2.644490016,-0.808409575,3.259351356,2.906954242,Cultivators,Wholesale and Retail (Non Household),Other Services including Arts and Entertainment
Tarn Taran,50,District - Tarn Taran ,Y,1119627,589369,530258,328046,270755,57291,275121,237119,38002,83.86659188,87.57696072,66.33153549,86.18716855,13.81283145,54.5029278,8.088077609,7.417827065,6.752665191,30.6563294,45.4970722,#N/A,#N/A,#N/A,#VALUE!,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.387008609,0.735897234,0.334950717,0.520657591,-3.521815582,-2.644490016,-0.808409575,3.259351356,2.906954242,Cultivators,Cultivators,Other Services including Arts and Entertainment
Rupnagar,51,District - Rupnagar ,YM,684627,357485,327142,207055,166062,40993,173483,144611,28872,83.78595059,87.08253544,70.43153709,83.35744713,16.64255287,30.80013604,13.05027006,9.176691664,9.151328949,46.99826496,69.19986396,1116108,596582,519526,#VALUE!,0,0,354820,265070,89750,#VALUE!,#DIV/0!,#DIV/0!,74.70548447,25.29451553,39.84104616,13.55588749,9.121244575,5.020855645,41.5822107,60.15895384,-2.68887852,-1.113194492,-4.021314741,-4.621121228,-13.02211571,-0.410458278,0.055721968,4.016010316,9.416563671,Cultivators,Cultivators,"Education, Health and Social Work"
Sahibzada Ajit Singh Nagar,52,District - Sahibzada Ajit Singh Nagar ,YM,994628,529253,465375,324394,257373,67021,291085,236771,54314,89.73193092,91.99527534,81.04027096,81.34084546,18.65915454,18.97967948,17.24307333,8.966453098,9.213116444,54.56413075,81.02032052,#N/A,#N/A,#N/A,#VALUE!,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-2.68887852,-1.113194492,-4.021314741,-4.621121228,-13.02211571,-0.410458278,0.055721968,4.016010316,9.416563671,Administration and Defence,Administration and Defence,"Education, Health and Social Work"
Sangrur,53,District - Sangrur ,Y,1655169,878029,777140,502846,427833,75013,443308,392177,51131,88.15979445,91.66590702,68.16285177,88.46603265,11.53396735,45.85434957,13.17142934,10.70452146,8.179865917,32.79435517,54.14565043,2000173,1069289,930884,#VALUE!,0,0,630253,488775,141478,#VALUE!,#DIV/0!,#DIV/0!,77.55218936,22.44781064,59.28492209,11.45666899,9.300550731,3.399269817,25.85913911,40.71507791,-4.438831716,-0.727255819,-8.422585245,-10.71395079,-12.14727946,1.680304003,1.161168521,4.557886733,5.909088726,Cultivators,Cultivators,"Education, Health and Social Work"
Barnala,54,District - Barnala ,Y,595527,317522,278005,185927,157662,28265,165980,145618,20362,89.27159584,92.36087326,72.03962498,87.7322569,12.2677431,50.56512833,13.04494517,9.81323051,7.362332811,29.02759369,49.43487167,#N/A,#N/A,#N/A,#VALUE!,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-4.438831716,-0.727255819,-8.422585245,-10.71395079,-12.14727946,1.680304003,1.161168521,4.557886733,5.909088726,Cultivators,Cultivators,"Education, Health and Social Work"
Chandigarh,55,District - Chandigarh ,0,1055450,580663,474787,386044,314045,71999,369791,304213,65578,95.78985815,96.86923848,91.08182058,82.26619902,17.73380098,1.601445141,12.43323932,14.81296192,9.376107044,76.5892085,98.39855486,900635,506938,393697,#VALUE!,0,0,316377,266495,49882,#VALUE!,#DIV/0!,#DIV/0!,84.23336715,15.76663285,1.498528654,15.82953249,16.53407169,9.387218413,73.28472044,98.50147135,#VALUE!,#DIV/0!,#DIV/0!,1.967168139,0.102916487,-3.396293172,-1.721109777,-0.011111369,3.304488055,Administration and Defence,Administration and Defence,"Education, Health and Social Work"
Uttarkashi,56,District - Uttarkashi ,0,330086,168597,161489,135822,72341,63481,112464,62318,50146,82.8024915,86.1447865,78.99371465,55.41150946,44.58849054,76.71699388,1.576504481,2.47456964,1.75522834,19.9512733,23.28300612,295013,152016,142997,#VALUE!,0,0,102120,56595,45525,#VALUE!,#DIV/0!,#DIV/0!,55.42009401,44.57990599,77.07598903,2.226792009,1.775362319,3.474343909,17.22287505,22.92401097,#VALUE!,#DIV/0!,#DIV/0!,0.008584546,-0.35899515,-0.650287528,0.699207321,-1.719115569,2.728398247,Cultivators,Cultivators,Cultivators
Chamoli,57,District - Chamoli ,0,391605,193991,197614,156933,81067,75866,101935,57833,44102,64.95447102,71.339756,58.13144228,56.73517438,43.26482562,60.55721783,2.825329867,4.500907441,4.785402462,31.83204984,39.44278217,370359,183745,186614,#VALUE!,0,0,90197,52263,37934,#VALUE!,#DIV/0!,#DIV/0!,57.94316884,42.05683116,59.40552347,4.721886537,3.726288014,4.411454926,31.46113507,40.59447653,#VALUE!,#DIV/0!,#DIV/0!,1.207994466,1.15169437,-1.89655667,0.774619427,0.373947536,0.370914765,Cultivators,Cultivators,Cultivators
Rudraprayag,58,District - Rudraprayag ,0,242285,114589,127696,96243,44029,52214,68574,32288,36286,71.25089617,73.33348475,69.49477152,47.08490098,52.91509902,72.75498002,1.919094701,3.199463353,3.342374661,21.98355062,27.24501998,227439,107535,119904,#VALUE!,0,0,67549,30931,36618,#VALUE!,#DIV/0!,#DIV/0!,45.79046322,54.20953678,73.18687175,3.083687397,3.471553983,4.944558765,18.78488209,26.81312825,#VALUE!,#DIV/0!,#DIV/0!,-1.294437764,-0.431891731,-1.164592697,-0.27209063,-1.602184104,3.198668531,Cultivators,Cultivators,Cultivators
Tehri Garhwal,59,District - Tehri Garhwal ,0,618931,297986,320945,239491,119898,119593,143982,85849,58133,60.12000451,71.60169477,48.6090323,59.62481421,40.37518579,58.41424623,2.473920351,4.888111014,5.211762581,33.90007084,41.58575377,604747,295168,309579,#VALUE!,0,0,164819,95746,69073,#VALUE!,#DIV/0!,#DIV/0!,58.09160352,41.90839648,63.25666337,4.501301428,4.171242393,8.917054466,23.32498074,36.74333663,#VALUE!,#DIV/0!,#DIV/0!,-1.533210696,-4.842417145,-2.027381076,0.716868621,-3.705291884,10.57509011,Cultivators,Cultivators,Cultivators
Dehradun,60,District - Dehradun ,0,1696694,892199,804495,524417,413867,110550,445133,363906,81227,84.88149698,87.92824748,73.47535052,81.75219541,18.24780459,16.05385357,8.618997019,14.2215922,9.255660668,66.07148875,83.94614643,1282143,679583,602560,#VALUE!,0,0,308542,260034,48508,#VALUE!,#DIV/0!,#DIV/0!,84.27831543,15.72168457,23.40135217,14.55004505,12.44692781,7.711753991,54.33684879,76.59864783,#VALUE!,#DIV/0!,#DIV/0!,2.526120021,-7.347498599,-5.931048032,1.774664389,1.543906676,11.73463995,Administration and Defence,Administration and Defence,"Education, Health and Social Work"
Garhwal,61,District - Garhwal ,0,687271,326829,360442,232310,126433,105877,144066,90363,53703,62.01454952,71.47105582,50.72206428,62.72333514,37.27666486,46.17744645,4.223064429,8.747379673,5.103216581,44.49627254,53.82255355,697078,331061,366017,#VALUE!,0,0,151654,85312,66342,#VALUE!,#DIV/0!,#DIV/0!,56.2543685,43.7456315,58.63478708,5.020639086,6.544502618,4.394872539,31.94970129,41.36521292,#VALUE!,#DIV/0!,#DIV/0!,-6.468966641,-12.45734063,-0.797574658,2.202877055,0.708344042,12.54657125,Cultivators,Cultivators,Cultivators
Pithoragarh,62,District - Pithoragarh ,0,483439,239306,244133,188895,99022,89873,129535,71418,58117,68.57513433,72.12336652,64.66569493,55.13413363,44.86586637,60.09418304,3.313390203,5.942795383,4.320067935,32.27235882,39.90581696,462289,227615,234674,#VALUE!,0,0,109273,61199,48074,#VALUE!,#DIV/0!,#DIV/0!,56.00560065,43.99439935,62.20383809,5.121118666,4.982932655,5.484428907,27.19061433,37.79616191,#VALUE!,#DIV/0!,#DIV/0!,0.87146702,-2.109655054,-1.807728463,0.959862729,-1.164360972,5.081744489,Cultivators,Cultivators,Cultivators
Bageshwar,63,District - Bageshwar ,0,259898,124326,135572,105622,49504,56118,67646,33257,34389,64.04536934,67.18042986,61.27980327,49.16329125,50.83670875,72.05008426,3.219702569,4.043106762,2.736303699,21.99390947,27.94991574,249462,118510,130952,#VALUE!,0,0,75528,34103,41425,#VALUE!,#DIV/0!,#DIV/0!,45.15279102,54.84720898,75.17874166,5.560851605,2.903558945,4.043533524,15.21687321,24.82125834,#VALUE!,#DIV/0!,#DIV/0!,-4.010500234,-3.128657397,-2.341149035,1.139547817,-1.307229825,6.777036257,Cultivators,Cultivators,Cultivators
Almora,64,District - Almora,0,622506,291081,331425,247000,117486,129514,173040,87660,85380,70.05668016,74.6131454,65.92337508,50.65880721,49.34119279,65.48312529,2.263060564,4.737632917,3.156495608,29.09731854,34.51687471,630567,293848,336719,#VALUE!,0,0,182410,85839,96571,#VALUE!,#DIV/0!,#DIV/0!,47.05827531,52.94172469,71.51581602,2.897867441,3.634120936,3.537634998,22.04868154,28.48418398,#VALUE!,#DIV/0!,#DIV/0!,-3.600531898,-6.03269073,-0.634806877,1.103511981,-0.38113939,7.048636997,Cultivators,Cultivators,Cultivators
Champawat,65,District - Champawat ,0,259648,131125,128523,88525,53452,35073,56823,38979,17844,64.18864727,72.9233705,50.87674279,68.59722296,31.40277704,53.87959101,3.185329884,7.855973813,5.379863788,37.55521532,46.12040899,224542,111084,113458,#VALUE!,0,0,49765,31214,18551,#VALUE!,#DIV/0!,#DIV/0!,62.72279715,37.27720285,65.53400985,5.391339295,6.283532603,4.466994876,24.60765598,34.46599015,#VALUE!,#DIV/0!,#DIV/0!,-5.874425809,-11.65441884,-2.206009411,1.57244121,0.912868912,12.94755933,Cultivators,Cultivators,Cultivators
Nainital,66,District - Nainital ,0,954605,493666,460939,334388,229578,104810,268280,196738,71542,80.2301518,85.69549347,68.25875394,73.33308484,26.66691516,40.38541822,7.948412107,11.59982108,5.666467869,45.9997018,59.61458178,762909,400254,362655,#VALUE!,0,0,208841,156109,52732,#VALUE!,#DIV/0!,#DIV/0!,74.75016879,25.24983121,45.44797238,14.98221135,9.477066285,4.79695079,34.77286548,54.55202762,#VALUE!,#DIV/0!,#DIV/0!,1.417083952,-5.062554161,-7.033799241,2.122754798,0.869517079,11.22683632,Cultivators,Cultivators,Cultivators
Udham Singh Nagar,67,District - Udham Singh Nagar ,0,1648902,858783,790119,524397,396295,128102,404773,336013,68760,77.1882753,84.78860445,53.67597696,83.01270095,16.98729905,44.74087946,12.72268654,10.72798828,6.953527039,35.58290696,55.25912054,1235614,649484,586130,#VALUE!,0,0,270679,236243,34436,#VALUE!,#DIV/0!,#DIV/0!,87.2779196,12.7220804,53.36173105,12.09846349,10.49324107,4.524916968,30.01488848,46.63826895,#VALUE!,#DIV/0!,#DIV/0!,4.265218656,-8.620851598,0.624223049,0.234747208,2.428610071,5.568018479,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Hardwar,68,District - Hardwar ,0,1890422,1005295,885127,517050,446081,70969,445776,396583,49193,86.21525965,88.90380895,69.3161803,88.96463695,11.03536305,32.54728832,13.69477047,12.60722874,9.538871541,44.21906967,67.45271168,1447187,776021,671166,#VALUE!,0,0,318874,291803,27071,#VALUE!,#DIV/0!,#DIV/0!,91.51043986,8.48956014,41.79362381,15.40388994,11.02190834,6.186142489,36.61634376,58.20637619,#VALUE!,#DIV/0!,#DIV/0!,2.545802913,-9.24633549,-1.70911947,1.585320403,3.352729052,7.602725908,Cultivators,Cultivators,"Education, Health and Social Work"
Panchkula,69,District - Panchkula ,0,561293,299679,261614,193526,151224,42302,169598,137601,31997,87.63576987,90.99150928,75.63944967,81.13362186,18.86637814,16.63345087,16.02259461,8.561421715,9.355063149,57.98889138,83.36654913,468411,256939,211472,#VALUE!,0,0,139336,118303,21033,#VALUE!,#DIV/0!,#DIV/0!,84.90483436,15.09516564,20.00344491,19.20609175,9.931388873,7.96850778,52.82195556,79.99655509,#VALUE!,#DIV/0!,#DIV/0!,3.771212498,-3.369994044,-3.183497143,-1.369967158,1.38655537,5.166935818,Administration and Defence,Administration and Defence,"Education, Health and Social Work"
Ambala,70,District - Ambala ,0,1128350,598703,529647,335670,289040,46630,289655,255613,34042,86.29159591,88.43516468,73.00450354,88.24739777,11.75260223,28.43900502,12.99615059,12.21038822,8.744886158,49.81995823,71.56099498,1014411,542977,471434,#VALUE!,0,0,248775,222345,26430,#VALUE!,#DIV/0!,#DIV/0!,89.37594212,10.62405788,29.11868154,14.96733997,14.01105417,7.649884434,48.26409406,70.88131846,#VALUE!,#DIV/0!,#DIV/0!,1.12854435,-0.679676516,-1.971189373,-1.800665945,1.095001724,1.555864165,Cultivators,Cultivators,"Education, Health and Social Work"
Yamunanagar,71,District - Yamunanagar ,0,1214205,646718,567487,352747,310464,42283,308474,279204,29270,87.44907823,89.93119975,69.22403803,90.5113559,9.4886441,33.60542542,21.97786523,10.84629499,8.207498849,36.2092105,66.39457458,1041630,559444,482186,#VALUE!,0,0,255811,224747,31064,#VALUE!,#DIV/0!,#DIV/0!,87.8566598,12.1433402,39.62847571,21.50963016,11.52178757,5.567391551,33.29450258,60.37152429,#VALUE!,#DIV/0!,#DIV/0!,-2.654696101,-6.023050294,0.468235077,-0.675492582,2.640107298,2.914707919,Manufacturing (Non Household),Manufacturing (Non Household),"Education, Health and Social Work"
Kurukshetra,72,District - Kurukshetra ,0,964655,510976,453679,302512,241077,61435,257654,220345,37309,85.17149733,91.40025801,60.72922601,85.51972801,14.48027199,45.5673112,9.473169444,11.2391036,7.93311961,37.02639975,54.4326888,825454,442328,383126,#VALUE!,0,0,224058,185578,38480,#VALUE!,#DIV/0!,#DIV/0!,82.82587544,17.17412456,52.70242526,9.438181185,11.32296102,4.826428871,33.03296468,47.29757474,#VALUE!,#DIV/0!,#DIV/0!,-2.693852564,-7.135114065,0.034988259,-0.083857415,3.106690739,3.993435067,Cultivators,Cultivators,Agricultural Labourers
Kaithal,73,District - Kaithal ,0,1074304,571003,503301,335532,261861,73671,261631,224463,37168,77.97497705,85.71837731,50.45133092,85.79373239,14.20626761,56.02585321,7.720033176,9.519514125,7.619127703,28.63498592,43.97414679,946131,510513,435618,#VALUE!,0,0,248208,208732,39476,#VALUE!,#DIV/0!,#DIV/0!,84.09559724,15.90440276,61.45853478,8.812769935,9.547234577,4.656578354,25.07211693,38.54146522,#VALUE!,#DIV/0!,#DIV/0!,-1.698135153,-5.432681572,-1.092736758,-0.027720453,2.962549349,3.562868981,Cultivators,Cultivators,Cultivators
Karnal,74,District - Karnal ,0,1505324,797712,707612,462363,368430,93933,369937,316144,53793,80.01007866,85.80843037,57.26741401,85.45887543,14.54112457,45.47125592,12.01393751,10.91645334,6.171861695,36.34294488,54.52874408,1274183,683368,590815,#VALUE!,0,0,324781,271616,53165,#VALUE!,#DIV/0!,#DIV/0!,83.63050794,16.36949206,49.10447348,13.11068074,11.47850398,4.626502166,33.15834362,50.89552652,#VALUE!,#DIV/0!,#DIV/0!,-1.828367488,-3.633217559,-1.096743227,-0.562050634,1.545359529,3.184601257,Cultivators,Cultivators,Agricultural Labourers
Panipat,75,District - Panipat ,0,1205437,646857,558580,373366,298472,74894,308723,261608,47115,82.68642565,87.64909271,62.90891126,84.73874638,15.26125362,29.31138917,29.94140378,11.28001477,5.661385773,35.08582127,70.68861083,967449,528860,438589,#VALUE!,0,0,266719,220128,46591,#VALUE!,#DIV/0!,#DIV/0!,82.53180313,17.46819687,34.5925862,30.56850093,11.23542005,4.232169437,30.60674343,65.4074138,#VALUE!,#DIV/0!,#DIV/0!,-2.206943251,-5.281197031,-0.627097149,0.044594722,1.429216336,4.479077844,Manufacturing (Non Household),Manufacturing (Non Household),Manufacturing (Non Household)
Sonipat,76,District - Sonipat ,0,1450001,781299,668702,475133,355696,119437,363045,298809,64236,76.40913176,84.00684854,53.78232876,82.30632566,17.69367434,42.26611026,12.2381523,8.336156675,5.624647082,39.87109036,57.73388974,1279175,695723,583452,#VALUE!,0,0,349753,264672,85081,#VALUE!,#DIV/0!,#DIV/0!,75.67397563,24.32602437,50.27805337,14.04734198,8.682127101,3.853576667,31.82102798,49.72194663,#VALUE!,#DIV/0!,#DIV/0!,-6.632350028,-8.011943107,-1.809189686,-0.345970426,1.771070415,8.050062378,Cultivators,Cultivators,Cultivators
Jind,77,District - Jind ,0,1334152,713006,621146,474071,333504,140567,353084,286210,66874,74.4791392,85.81906064,47.57446627,81.06003104,18.93996896,59.85771091,6.510632031,7.612919305,6.316343986,27.31531307,40.14228909,1189827,642282,547545,#VALUE!,0,0,339206,253915,85291,#VALUE!,#DIV/0!,#DIV/0!,74.85569241,25.14430759,65.78893062,8.091837998,7.434420382,4.186836318,21.93239506,34.21106938,#VALUE!,#DIV/0!,#DIV/0!,-6.20433863,-5.931219707,-1.581205967,0.178498924,2.129507668,5.382918006,Cultivators,Cultivators,Cultivators
Fatehabad,78,District - Fatehabad ,0,942011,495360,446651,334497,237607,96890,261291,209856,51435,78.11460192,88.32063028,53.08597378,80.31505104,19.68494896,61.08476756,7.275413237,9.560222128,5.575392953,26.06442625,38.91523244,806158,427862,378296,#VALUE!,0,0,239419,182610,56809,#VALUE!,#DIV/0!,#DIV/0!,76.27214214,23.72785786,66.73279898,8.266261241,8.942481591,3.998011854,21.00292792,33.26720102,#VALUE!,#DIV/0!,#DIV/0!,-4.042908891,-5.648031426,-0.990848004,0.617740537,1.577381099,5.061498331,Cultivators,Cultivators,Cultivators
Sirsa,79,District - Sirsa ,0,1295189,682582,612607,454370,332593,121777,363405,299880,63525,79.97997227,90.16425481,52.16502295,82.51950303,17.48049697,61.19095775,7.488064281,10.1368996,4.453983847,26.86699413,38.80904225,1116649,593245,523404,#VALUE!,0,0,334459,255717,78742,#VALUE!,#DIV/0!,#DIV/0!,76.45690503,23.54309497,64.88807298,7.673586299,9.994947064,3.164812428,24.27352829,35.11192702,#VALUE!,#DIV/0!,#DIV/0!,-6.062598002,-3.697115231,-0.185522018,0.141952539,1.289171419,2.59346583,Cultivators,Cultivators,Cultivators
Hisar,80,District - Hisar ,0,1743931,931562,812369,631515,446394,185121,489275,386919,102356,77.47638615,86.67656823,55.291404,79.08006745,20.91993255,55.46839712,7.924377906,7.761688212,5.27310817,31.33411681,44.53160288,1537117,830520,706597,#VALUE!,0,0,475958,350832,125126,#VALUE!,#DIV/0!,#DIV/0!,73.71070557,26.28929443,58.65727648,9.84645704,8.689422176,4.454804836,27.04146164,41.34272352,#VALUE!,#DIV/0!,#DIV/0!,-5.36936188,-3.188879364,-1.922079134,-0.927733964,0.818303335,4.292655164,Cultivators,Cultivators,Cultivators
Bhiwani,81,District - Bhiwani ,0,1634445,866672,767773,566334,392459,173875,409121,328738,80383,72.2402328,83.76365429,46.23033789,80.35226742,19.64773258,60.12377756,7.500959374,6.536452541,5.036162896,27.33910017,39.87622244,1425022,758253,666769,#VALUE!,0,0,388973,282585,106388,#VALUE!,#DIV/0!,#DIV/0!,72.64900134,27.35099866,63.6972232,9.552591054,6.702778856,4.019302111,22.73088363,36.3027768,#VALUE!,#DIV/0!,#DIV/0!,-7.703266078,-3.573445638,-2.05163168,-0.166326315,1.016860785,4.608216534,Cultivators,Cultivators,Cultivators
