State_Name,Year,month,Assembly_No,DelimID,Constituency_No,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin_Percentage,ENOP,pid
Mizoram,2013,12,11,4,29,0,4,PC. REMTHANGA,M,BJP,53,56,ST,11575,13678,SOUTH TUIPUI,ST,LUNGLEI,NA,4,84.62,0.46,yes,0.03,2.94,BJP
Mizoram,2013,12,11,4,29,0,5,None of the Above,,NOTA,49,NA,,11575,13678,SOUTH TUIPUI,ST,LUNGLEI,NA,4,84.62,0.42,yes,0,2.94,NOTA
Mizoram,2013,12,11,4,30,0,1,P.C. LALTHANLIANA,M,INC,6168,49,ST,13083,14784,LUNGLEI NORTH,ST,LUNGLEI,NA,4,88.49,47.15,no,6.65,2.56,INC
Mizoram,2013,12,11,4,30,0,2,DR. K.VANLALLAWMA,M,MNF,5298,56,ST,13083,14784,LUNGLEI NORTH,ST,LUNGLEI,NA,4,88.49,40.5,no,30,2.56,MNF
Mizoram,2013,12,11,4,30,0,3,RD. LALRAMMAWIA,M,ZNP,1373,39,ST,13083,14784,LUNGLEI NORTH,ST,LUNGLEI,NA,4,88.49,10.49,yes,8.9,2.56,ZNP
Mizoram,2013,12,11,4,30,0,4,S. L. SAILOVA,M,IND,208,72,ST,13083,14784,LUNGLEI NORTH,ST,LUNGLEI,NA,4,88.49,1.59,yes,1.31,2.56,IND
Mizoram,2013,12,11,4,30,0,5,None of the Above,,NOTA,36,NA,,13083,14784,LUNGLEI NORTH,ST,LUNGLEI,NA,4,88.49,0.28,yes,0,2.56,NOTA
Mizoram,2013,12,11,4,31,0,1,JOSEPH LALHIMPUIA,M,INC,5367,39,ST,10881,13112,LUNGLEI EAST,ST,LUNGLEI,NA,3,82.99,49.32,no,14.81,2.63,INC
Mizoram,2013,12,11,4,31,0,2,LALRINZUALA,M,MPC,3756,58,ST,10881,13112,LUNGLEI EAST,ST,LUNGLEI,NA,3,82.99,34.52,no,19.25,2.63,MPC
Mizoram,2013,12,11,4,31,0,3,PC. LALDUHTHLANGA,M,ZNP,1661,58,ST,10881,13112,LUNGLEI EAST,ST,LUNGLEI,NA,3,82.99,15.27,yes,14.37,2.63,ZNP
Mizoram,2013,12,11,4,31,0,4,None of the Above,,NOTA,97,NA,,10881,13112,LUNGLEI EAST,ST,LUNGLEI,NA,3,82.99,0.89,yes,0,2.63,NOTA
Mizoram,2013,12,11,4,32,0,1,CHALROSANGA RALTE,M,INC,5174,39,ST,11181,13151,LUNGLEI WEST,ST,LUNGLEI,NA,3,85.02,46.27,no,0.84,2.33,INC
Mizoram,2013,12,11,4,32,0,2,DR. R. LALTHANGLIANA,M,MNF,5080,57,ST,11181,13151,LUNGLEI WEST,ST,LUNGLEI,NA,3,85.02,45.43,no,37.87,2.33,MNF
Mizoram,2013,12,11,4,32,0,3,R. LALRAMZAUVA,M,ZNP,846,37,ST,11181,13151,LUNGLEI WEST,ST,LUNGLEI,NA,3,85.02,7.57,yes,6.84,2.33,ZNP
Mizoram,2013,12,11,4,32,0,4,None of the Above,,NOTA,81,NA,,11181,13151,LUNGLEI WEST,ST,LUNGLEI,NA,3,85.02,0.72,yes,0,2.33,NOTA
Mizoram,2013,12,11,4,33,0,1,S. LALDINGLIANA,M,INC,6230,59,ST,13130,15156,LUNGLEI SOUTH,ST,LUNGLEI,NA,3,86.63,47.45,no,3.43,2.33,INC
Mizoram,2013,12,11,4,33,0,2,DR. K PACHHUNGA,M,MNF,5780,45,ST,13130,15156,LUNGLEI SOUTH,ST,LUNGLEI,NA,3,86.63,44.02,no,36.12,2.33,MNF
Mizoram,2013,12,11,4,33,0,3,DR. AICHHUNGA,M,ZNP,1037,54,ST,13130,15156,LUNGLEI SOUTH,ST,LUNGLEI,NA,3,86.63,7.9,yes,7.27,2.33,ZNP
Mizoram,2013,12,11,4,33,0,4,None of the Above,,NOTA,83,NA,,13130,15156,LUNGLEI SOUTH,ST,LUNGLEI,NA,3,86.63,0.63,yes,0,2.33,NOTA
Mizoram,2013,12,11,4,34,0,1,ZODINTLUANGA,M,INC,6423,51,ST,10858,12352,THORANG,ST,LUNGLEI,NA,3,87.9,59.15,no,23.06,2.08,INC
Mizoram,2013,12,11,4,34,0,2,JOSEPH LALZAWMLIANA,M,MNF,3919,40,ST,10858,12352,THORANG,ST,LUNGLEI,NA,3,87.9,36.09,no,32.9,2.08,MNF
Mizoram,2013,12,11,4,34,0,3,ELIS LUNGTIAWIA,M,ZNP,347,36,ST,10858,12352,THORANG,ST,LUNGLEI,NA,3,87.9,3.2,yes,1.64,2.08,ZNP
Mizoram,2013,12,11,4,34,0,4,None of the Above,,NOTA,169,NA,,10858,12352,THORANG,ST,LUNGLEI,NA,3,87.9,1.56,yes,0,2.08,NOTA
Mizoram,2013,12,11,4,35,0,1,NIHAR KANTI CHAKMA,M,INC,6914,44,ST,10830,12503,WEST TUIPUI,ST,LUNGLEI,NA,4,86.62,63.84,no,30.78,1.92,INC
Mizoram,2013,12,11,4,35,0,2,PRITI RANJAN CHAKMA,M,MNF,3580,36,ST,10830,12503,WEST TUIPUI,ST,LUNGLEI,NA,4,86.62,33.06,no,31.39,1.92,MNF
Mizoram,2013,12,11,4,35,0,3,LALRINPUIA,M,ZNP,180,49,ST,10830,12503,WEST TUIPUI,ST,LUNGLEI,NA,4,86.62,1.66,yes,0.73,1.92,ZNP
Mizoram,2013,12,11,4,35,0,4,ZOREMSIAMA,M,BJP,101,33,ST,10830,12503,WEST TUIPUI,ST,LUNGLEI,NA,4,86.62,0.93,yes,0.42,1.92,BJP
Mizoram,2013,12,11,4,35,0,5,None of the Above,,NOTA,55,NA,,10830,12503,WEST TUIPUI,ST,LUNGLEI,NA,4,86.62,0.51,yes,0,1.92,NOTA
Mizoram,2013,12,11,4,36,0,1,BUDDHA DHAN CHAKMA,M,INC,14626,40,ST,21067,26278,TUICHAWNG,ST,LAWNGTLAI,NA,3,80.17,69.43,no,41.42,1.79,INC
Mizoram,2013,12,11,4,36,0,2,RASIK MOHAN CHAKMA,M,MNF,5900,49,ST,21067,26278,TUICHAWNG,ST,LAWNGTLAI,NA,3,80.17,28.01,no,26.23,1.79,MNF
Mizoram,2013,12,11,4,36,0,3,VICTOR TALUKDAR,M,BJP,374,29,ST,21067,26278,TUICHAWNG,ST,LAWNGTLAI,NA,3,80.17,1.78,yes,0.98,1.79,BJP
Mizoram,2013,12,11,4,36,0,4,None of the Above,,NOTA,167,NA,,21067,26278,TUICHAWNG,ST,LAWNGTLAI,NA,3,80.17,0.79,yes,0,1.79,NOTA
Mizoram,2013,12,11,4,37,0,1,C.NGUNLIANCHUNGA,M,INC,10323,53,ST,19581,23032,LAWNGTLAI WEST,ST,LAWNGTLAI,NA,3,85.02,52.72,no,7.84,2.08,INC
Mizoram,2013,12,11,4,37,0,2,C.RAMHLUNA,M,MNF,8788,58,ST,19581,23032,LAWNGTLAI WEST,ST,LAWNGTLAI,NA,3,85.02,44.88,no,43.25,2.08,MNF
Mizoram,2013,12,11,4,37,0,3,MC.LALRAMCHHANA,M,ZNP,320,35,ST,19581,23032,LAWNGTLAI WEST,ST,LAWNGTLAI,NA,3,85.02,1.63,yes,0.87,2.08,ZNP
Mizoram,2013,12,11,4,37,0,4,None of the Above,,NOTA,150,NA,,19581,23032,LAWNGTLAI WEST,ST,LAWNGTLAI,NA,3,85.02,0.77,yes,0,2.08,NOTA
Mizoram,2013,12,11,4,38,0,1,H.ZOTHANGLIANA,M,INC,8191,44,ST,16837,21253,LAWNGTLAI EAST,ST,LAWNGTLAI,NA,3,79.22,48.65,no,1.62,2.17,INC
Mizoram,2013,12,11,4,38,0,2,VANUPA ZATHANG,M,MNF,7918,60,ST,16837,21253,LAWNGTLAI EAST,ST,LAWNGTLAI,NA,3,79.22,47.03,no,43.21,2.17,MNF
Mizoram,2013,12,11,4,38,0,3,F. SANGDAWNA,M,ZNP,642,63,ST,16837,21253,LAWNGTLAI EAST,ST,LAWNGTLAI,NA,3,79.22,3.81,yes,3.3,2.17,ZNP
Mizoram,2013,12,11,4,38,0,4,None of the Above,,NOTA,86,NA,,16837,21253,LAWNGTLAI EAST,ST,LAWNGTLAI,NA,3,79.22,0.51,yes,0,2.17,NOTA
Mizoram,2013,12,11,4,39,0,1,DR. K. BEICHHUA,M,MNF,7324,48,ST,14761,18287,SAIHA,ST,SAIHA,NA,3,80.72,49.62,no,1.5,2.08,MNF
Mizoram,2013,12,11,4,39,0,2,S. HIATO,M,INC,7102,62,ST,14761,18287,SAIHA,ST,SAIHA,NA,3,80.72,48.11,no,46.26,2.08,INC
Mizoram,2013,12,11,4,39,0,3,F. LALHMACHHUANA,M,ZNP,274,53,ST,14761,18287,SAIHA,ST,SAIHA,NA,3,80.72,1.86,yes,1.44,2.08,ZNP
Mizoram,2013,12,11,4,39,0,4,None of the Above,,NOTA,61,NA,,14761,18287,SAIHA,ST,SAIHA,NA,3,80.72,0.41,yes,0,2.08,NOTA
Mizoram,2013,12,11,4,40,0,1,HIPHEI,M,INC,7256,73,ST,12761,15467,PALAK,ST,SAIHA,NA,2,82.5,56.86,no,14.29,2,INC
Mizoram,2013,12,11,4,40,0,2,PP. THAWLA,M,MDF,5433,63,ST,12761,15467,PALAK,ST,SAIHA,NA,2,82.5,42.58,no,42.01,2,MDF
Mizoram,2013,12,11,4,40,0,3,None of the Above,,NOTA,72,NA,,12761,15467,PALAK,ST,SAIHA,NA,2,82.5,0.56,yes,0,2,NOTA
Mizoram,2008,12,10,4,1,0,1,LALRINMAWIA RALTE,M,INC,6990,45,ST,13453,16029,HACHHEK,ST,MAMIT,NA,5,83.93,51.96,no,19.45,2.5,INC
Mizoram,2008,12,10,4,1,0,2,H.LALENVELA,M,MNF,4373,49,ST,13453,16029,HACHHEK,ST,MAMIT,NA,5,83.93,32.51,no,18.83,2.5,MNF
Mizoram,2008,12,10,4,1,0,3,JOHN LALNGILNEIA,M,MPC,1840,60,ST,13453,16029,HACHHEK,ST,MAMIT,NA,5,83.93,13.68,yes,12.64,2.5,MPC
Mizoram,2008,12,10,4,1,0,4,LALDINLIANA,M,JD(U),139,26,ST,13453,16029,HACHHEK,ST,MAMIT,NA,5,83.93,1.03,yes,0.21,2.5,JD(U)
Mizoram,2008,12,10,4,1,0,5,P.C LALTHANPUIA,M,LJP,111,29,ST,13453,16029,HACHHEK,ST,MAMIT,NA,5,83.93,0.83,yes,0,2.5,LJP
Mizoram,2008,12,10,4,2,0,1,LALROBIAKA,M,INC,5004,43,ST,12169,13981,DAMPA,ST,MAMIT,NA,6,87.04,41.12,no,5.59,2.94,INC
Mizoram,2008,12,10,4,2,0,2,LALRINTLUANGA SAILO,M,MNF,4324,47,ST,12169,13981,DAMPA,ST,MAMIT,NA,6,87.04,35.53,no,15.92,2.94,MNF
Mizoram,2008,12,10,4,2,0,3,LALHMINGTHANGA SAILO,M,ZNP,2387,34,ST,12169,13981,DAMPA,ST,MAMIT,NA,6,87.04,19.62,no,17.4,2.94,ZNP
Mizoram,2008,12,10,4,2,0,4,C.HMINGTHANSANGA,M,BJP,270,32,ST,12169,13981,DAMPA,ST,MAMIT,NA,6,87.04,2.22,yes,1.27,2.94,BJP
Mizoram,2008,12,10,4,2,0,5,ZAKHUMA,M,LJP,115,77,ST,12169,13981,DAMPA,ST,MAMIT,NA,6,87.04,0.95,yes,0.38,2.94,LJP
Mizoram,2008,12,10,4,2,0,6,LALAWMPUIA CHHANGTE,M,NCP,69,41,ST,12169,13981,DAMPA,ST,MAMIT,NA,6,87.04,0.57,yes,0,2.94,NCP
Mizoram,2008,12,10,4,3,0,1,JOHN ROTLUANGLIANA,M,INC,4421,48,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,31.98,no,15.53,5,INC
Mizoram,2008,12,10,4,3,0,2,LALTHLENGLIANA,M,MNF,2274,58,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,16.45,yes,0.46,5,MNF
Mizoram,2008,12,10,4,3,0,3,LALLAWMSANGA APETOW,M,IND,2211,32,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,15.99,yes,0.76,5,IND
Mizoram,2008,12,10,4,3,0,4,LALTANPUIA,M,ZNP,2106,32,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,15.23,yes,1.54,5,ZNP
Mizoram,2008,12,10,4,3,0,5,LALROMAWIA,M,IND,1893,51,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,13.69,yes,11.05,5,IND
Mizoram,2008,12,10,4,3,0,6,R.LALHMUNMAWIA,M,IND,366,40,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,2.65,yes,0.97,5,IND
Mizoram,2008,12,10,4,3,0,7,LALHLUNA,M,BJP,232,62,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,1.68,yes,0.9,5,BJP
Mizoram,2008,12,10,4,3,0,8,MATHEW LALNUNPUIA,M,NCP,107,27,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,0.77,yes,0.13,5,NCP
Mizoram,2008,12,10,4,3,0,9,SURESBIHARI,M,LB,89,43,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,0.64,yes,0.15,5,LB
Mizoram,2008,12,10,4,3,0,10,M.ZARZOLIANA,M,LJP,68,28,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,0.49,yes,0.08,5,LJP
Mizoram,2008,12,10,4,3,0,11,T.LALSANGA,M,JD(U),57,49,ST,13824,16266,MAMIT,ST,MAMIT,NA,11,84.99,0.41,yes,0,5,JD(U)
Mizoram,2008,12,10,4,4,0,1,HMINGDAILOVA KHIANGTE,M,INC,4717,64,ST,11917,14538,TUIRIAL,ST,KOLASIB,NA,6,81.97,39.58,no,8.58,3.03,INC
Mizoram,2008,12,10,4,4,0,2,SAILOTHANGA SAILO,M,MPC,3695,63,ST,11917,14538,TUIRIAL,ST,KOLASIB,NA,6,81.97,31.01,no,4.12,3.03,MPC
Mizoram,2008,12,10,4,4,0,3,LALLIANKIMA,M,MNF,3204,49,ST,11917,14538,TUIRIAL,ST,KOLASIB,NA,6,81.97,26.89,no,25.31,3.03,MNF
Mizoram,2008,12,10,4,4,0,4,LALHLUNA,M,IND,188,49,ST,11917,14538,TUIRIAL,ST,KOLASIB,NA,6,81.97,1.58,yes,0.92,3.03,IND
Mizoram,2008,12,10,4,4,0,5,MOSES MALSAWMTLUANGA,M,IND,78,31,ST,11917,14538,TUIRIAL,ST,KOLASIB,NA,6,81.97,0.65,yes,0.36,3.03,IND
Mizoram,2008,12,10,4,4,0,6,ZORAMSANGZELA,M,LJP,35,50,ST,11917,14538,TUIRIAL,ST,KOLASIB,NA,6,81.97,0.29,yes,0,3.03,LJP
Mizoram,2008,12,10,4,5,0,1,P.C. ZORAM SANGLIANA,M,INC,5510,50,ST,13465,16011,KOLASIB,ST,KOLASIB,NA,6,84.1,40.92,no,7.78,3.12,INC
Mizoram,2008,12,10,4,5,0,2,K. LALRINLIANA,M,MNF,4462,48,ST,13465,16011,KOLASIB,ST,KOLASIB,NA,6,84.1,33.14,no,12.31,3.12,MNF
Mizoram,2008,12,10,4,5,0,3,LALRAWNA SAILO,M,MPC,2805,62,ST,13465,16011,KOLASIB,ST,KOLASIB,NA,6,84.1,20.83,no,17.33,3.12,MPC
Mizoram,2008,12,10,4,5,0,4,LALFAMKIMA,M,IND,471,42,ST,13465,16011,KOLASIB,ST,KOLASIB,NA,6,84.1,3.5,yes,2.56,3.12,IND
Mizoram,2008,12,10,4,5,0,5,RAMFANGZAUVI,F,BJP,126,50,ST,13465,16011,KOLASIB,ST,KOLASIB,NA,6,84.1,0.94,yes,0.26,3.12,BJP
Mizoram,2008,12,10,4,5,0,6,R. LALRINAWMI,F,LJP,91,46,ST,13465,16011,KOLASIB,ST,KOLASIB,NA,6,84.1,0.68,yes,0,3.12,LJP
Mizoram,2008,12,10,4,6,0,1,K. LALRINTHANGA,M,INC,4536,54,ST,12144,14637,SERLUI,ST,KOLASIB,NA,6,82.97,37.35,no,7.61,3.57,INC
Mizoram,2008,12,10,4,6,0,2,D. THANGLIANA,M,MNF,3612,53,ST,12144,14637,SERLUI,ST,KOLASIB,NA,6,82.97,29.74,no,10.14,3.57,MNF
Mizoram,2008,12,10,4,6,0,3,H.L. HLUNA,M,ZNP,2381,42,ST,12144,14637,SERLUI,ST,KOLASIB,NA,6,82.97,19.61,no,8.33,3.57,ZNP
Mizoram,2008,12,10,4,6,0,4,VANLALHMUAKA,M,IND,1370,37,ST,12144,14637,SERLUI,ST,KOLASIB,NA,6,82.97,11.28,yes,9.89,3.57,IND
Mizoram,2008,12,10,4,6,0,5,LALDAWMLIANA,M,LB,169,39,ST,12144,14637,SERLUI,ST,KOLASIB,NA,6,82.97,1.39,yes,0.77,3.57,LB
Mizoram,2008,12,10,4,6,0,6,DAVID LALROSANGA,M,LJP,76,30,ST,12144,14637,SERLUI,ST,KOLASIB,NA,6,82.97,0.63,yes,0,3.57,LJP
Mizoram,2008,12,10,4,7,0,1,R.L.PIANMAWIA,M,INC,4276,52,ST,11653,14281,TUIVAWL,ST,TUIVAWL,NA,6,81.6,36.69,no,4.06,3.12,INC
Mizoram,2008,12,10,4,7,0,2,GOGO LALREMTLUANGA,M,MNF,3803,31,ST,11653,14281,TUIVAWL,ST,TUIVAWL,NA,6,81.6,32.64,no,4.99,3.12,MNF
Mizoram,2008,12,10,4,7,0,3,LALDUHAWMA,M,ZNP,3222,59,ST,11653,14281,TUIVAWL,ST,TUIVAWL,NA,6,81.6,27.65,no,25.65,3.12,ZNP
Mizoram,2008,12,10,4,7,0,4,LALHUALTHANGA,M,BJP,233,48,ST,11653,14281,TUIVAWL,ST,TUIVAWL,NA,6,81.6,2,yes,1.42,3.12,BJP
Mizoram,2008,12,10,4,7,0,5,LALRINAWMA,M,LJP,67,55,ST,11653,14281,TUIVAWL,ST,TUIVAWL,NA,6,81.6,0.57,yes,0.13,3.12,LJP
Mizoram,2008,12,10,4,7,0,6,LALROSEMA,M,LB,52,38,ST,11653,14281,TUIVAWL,ST,TUIVAWL,NA,6,81.6,0.45,yes,0,3.12,LB
Mizoram,2008,12,10,4,8,0,1,CHAWNGTINTHANGA,M,INC,4924,64,ST,13198,16091,CHALFILH,ST,TUIVAWL,NA,7,82.02,37.31,no,4.11,3.12,INC
Mizoram,2008,12,10,4,8,0,2,LALVENHIMA HMAR,M,MPC,4381,42,ST,13198,16091,CHALFILH,ST,TUIVAWL,NA,7,82.02,33.19,no,7.63,3.12,MPC
Mizoram,2008,12,10,4,8,0,3,J.C.CHHUANLIANA,M,MNF,3374,54,ST,13198,16091,CHALFILH,ST,TUIVAWL,NA,7,82.02,25.56,no,22.73,3.12,MNF
Mizoram,2008,12,10,4,8,0,4,C.RAMKINLOVA,M,BJP,374,49,ST,13198,16091,CHALFILH,ST,TUIVAWL,NA,7,82.02,2.83,yes,2.38,3.12,BJP
Mizoram,2008,12,10,4,8,0,5,VANLALHMINGCHHUANGI,F,LB,60,29,ST,13198,16091,CHALFILH,ST,TUIVAWL,NA,7,82.02,0.45,yes,0.11,3.12,LB
Mizoram,2008,12,10,4,8,0,6,J.NEIHKHUMA,M,IND,46,65,ST,13198,16091,CHALFILH,ST,TUIVAWL,NA,7,82.02,0.35,yes,0.05,3.12,IND
Mizoram,2008,12,10,4,8,0,7,K.ZOTHANSANGA,M,LJP,39,41,ST,13198,16091,CHALFILH,ST,TUIVAWL,NA,7,82.02,0.3,yes,0,3.12,LJP
Mizoram,2008,12,10,4,9,0,1,R.LALZIRLIANA,M,INC,4710,56,ST,11407,13174,TAWI,ST,TUIVAWL,NA,4,86.59,41.29,no,10.62,2.94,INC
Mizoram,2008,12,10,4,9,0,2,LALCHHANDAMA RALTE,M,MNF,3499,37,ST,11407,13174,TAWI,ST,TUIVAWL,NA,4,86.59,30.67,no,3.26,2.94,MNF
Mizoram,2008,12,10,4,9,0,3,DR. KENNETH CHAWNGLIANA,M,MPC,3127,62,ST,11407,13174,TAWI,ST,TUIVAWL,NA,4,86.59,27.41,no,26.79,2.94,MPC
