CleanArea,DistrictCode,Area,DistrictBroken,TotalPopulation2011,TotalMales2011,TotalFemales2011,TotalWorkers2011,TotalWokersMale2011,TotalWorkersFemale2011,MainWorkers2011,MainWokersMale2011,MainWorkersFemale2011,PerMainWorkers2011,PerMainMale2011,PerMainFemale2011,PerMainWorkersMale2011,PerMainWorkersFemale2011,Agriculture2011,Manufacturing2011,WholesaleRetail2011,Construction2011,Services2011,NonAgriculture2011,TotalPopulation2001,TotalMales2001,TotalFemales2001,TotalWorkers2001,TotalMaleWorkers2001,TotalFemaleWorkers2001,MainWorkersTotal2001,MainWorkersMale2001,MainWorkerFemale2001,PerMainWorkers2001,PerMainMale2001,PerMainFemale2001,PerMainWorkersMale2001,PerMainWorkersFemale2001,Agriculture2001,Manufacturing2001,WholesaleRetail2001,Construction2001,Services2001,NonAgriculture2001,PPChangeinMain,PPChangeinMainMale,PPChangeinMainFemale,PPChangeinFemaleParticipation,PPChangeAgriculture,PPChangeinManufacturing,PPChangeinWholesale,PPChangeinConstruction,PPChangeinServices
Muzaffarpur,216,District - Muzaffarpur ,0,4801062,2527497,2273565,1828187,1370922,457265,1299199,1007244,291955,71.06488559,73.47201373,63.84809684,77.52807692,22.47192308,67.12805352,5.027559288,4.979221813,3.965828176,23.87855902,32.87194648,3746714,1951466,1795248,1195003,899992,295011,985920,787523,198397,82.50355857,87.50333336,67.25071269,79.87696771,20.12303229,72.38061912,6.971255274,7.164678676,1.85248296,18.79564265,27.61938088,-11.43867297,-14.03131964,-3.402615849,2.34889079,-5.252565601,-1.943695986,-2.185456863,2.113345216,5.082916371
Gopalganj,217,District - Gopalganj ,0,2562012,1267666,1294346,911102,648225,262877,605925,448461,157464,66.50462846,69.1829226,59.90025753,74.01262532,25.98737468,74.34566984,4.841358254,3.723563147,3.420060238,17.39291166,25.65433016,2152638,1075710,1076928,698027,476771,221256,549486,408317,141169,78.7198776,85.64216364,63.80346748,74.30889959,25.69110041,80.56583789,6.135006169,4.487466469,2.1125197,11.18663624,19.43416211,-12.21524914,-16.45924104,-3.903209942,0.296274265,-6.220168049,-1.293647915,-0.763903321,1.307540538,6.206275426
Siwan,218,District - Siwan ,0,3330464,1675090,1655374,1165885,883963,281922,774770,608837,165933,66.45338091,68.87584661,58.85776917,78.58293429,21.41706571,67.45589014,5.781844935,5.261948707,6.12943196,20.63283297,32.54410986,2714349,1336283,1378066,793035,554423,238612,611043,460400,150643,77.05120203,83.04128797,63.13303606,75.34657954,24.65342046,74.68688783,7.313560584,6.445536566,2.284290958,15.71526063,25.31311217,-10.59782112,-14.16544136,-4.275266888,-3.236354753,-7.230997694,-1.531715649,-1.183587859,3.845141002,4.917572342
Saran,219,District - Saran ,0,3951862,2022821,1929041,1285735,1041846,243889,870358,719843,150515,67.69342049,69.09303294,61.71455047,82.70654145,17.29345855,69.18405989,5.193839776,4.887299249,3.749261798,21.87283853,30.81594011,3248701,1652661,1596040,910318,692155,218163,726733,584118,142615,79.83287159,84.39121295,65.37084657,80.37587395,19.62412605,74.11277594,7.645724083,6.374830921,2.030181649,16.21131832,25.88722406,-12.1394511,-15.29818001,-3.656296097,-2.330667501,-4.928716051,-2.451884307,-1.487531672,1.719080149,5.661520208
Vaishali,220,District - Vaishali ,0,3495021,1844535,1650486,1163525,910742,252783,880742,716489,164253,75.69600997,78.6709079,64.97786639,81.35061119,18.64938881,71.36891394,5.130446828,4.297512779,3.427564485,20.07307475,28.63108606,2718421,1415603,1302818,810374,622436,187938,674009,548894,125115,83.17258451,88.18480936,66.57248667,81.43719149,18.56280851,74.36354707,7.403461972,6.211341392,1.902645217,16.33034574,25.63645293,-7.476574541,-9.513901465,-1.59462028,0.086580302,-2.994633136,-2.273015144,-1.913828613,1.524919268,3.742729011
Samastipur,221,District - Samastipur ,0,4261566,2230003,2031563,1528402,1119123,409279,1156394,893513,262881,75.6603302,79.84046436,64.23026835,77.2671771,22.7328229,76.22453939,4.984287362,3.582861897,2.367013319,16.42415993,23.77546061,3394793,1760692,1634101,1126187,789442,336745,930057,710862,219195,82.58459741,90.04613385,65.09228051,76.43208965,23.56791035,76.85055862,7.914246116,5.265483728,1.226914049,14.00828121,23.14944138,-6.924267206,-10.20566949,-0.862012159,-0.835087458,-0.626019235,-2.929958754,-1.682621832,1.14009927,2.415878719
Begusarai,222,District - Begusarai ,0,2970541,1567660,1402881,1103198,810276,292922,809121,619366,189755,73.34322579,76.43889243,64.78004383,76.54800703,23.45199297,61.92411271,8.580422458,4.637625275,5.639700366,23.85576447,38.07588729,2349366,1228874,1120492,804067,569030,235037,654209,495112,159097,81.3624984,87.00982374,67.69019346,75.68101325,24.31898675,69.13371721,12.37418012,6.11624114,2.060197888,16.43190479,30.86628279,-8.019272613,-10.57093131,-2.910149625,-0.866993781,-7.209604497,-3.793757658,-1.478615865,3.579502478,7.423859677
Khagaria,223,District - Khagaria ,0,1666886,883786,783100,702642,468182,234460,484454,343991,140463,68.94748677,73.47377729,59.90915295,71.00591594,28.99408406,77.50663634,3.462041804,2.90842887,3.108860697,15.92246116,22.49336366,1280354,679267,601087,505493,318822,186671,397823,279172,118651,78.70000178,87.56359348,63.56156018,70.17492704,29.82507296,83.58164309,4.359476451,3.958041642,1.490109923,10.56877053,16.41835691,-9.752515009,-14.08981619,-3.652407231,-0.830988898,-6.075006756,-0.897434647,-1.049612771,1.618750774,5.353690629
Bhagalpur,224,District - Bhagalpur ,0,3037766,1615663,1422103,1223419,879424,343995,842186,634737,207449,68.83872165,72.17644731,60.3058184,75.36779286,24.63220714,62.28861558,8.368222697,4.839548508,5.09673635,24.24642537,37.71138442,2423172,1291658,1131514,963774,625901,337873,732034,523639,208395,75.95494379,83.66163339,61.6785005,71.53205999,28.46794001,70.1511132,10.88678941,5.632661871,2.087198136,16.87489925,29.8488868,-7.116222146,-11.48518608,-1.372682103,-3.835732877,-7.862497621,-2.518566715,-0.793113363,3.009538215,7.371526121
Banka,225,District - Banka ,0,2034763,1067140,967623,1002776,631218,371558,662483,442628,219855,66.06490383,70.12284187,59.17111191,66.81348804,33.18651196,82.64755473,3.417748078,1.65408018,2.228434541,11.70626265,17.35244527,1608773,843293,765480,759456,438905,320551,561033,365400,195633,73.8730091,83.25264009,61.03022608,65.12985867,34.87014133,85.86446787,7.13630036,2.048899084,0.628661772,6.370570002,14.13553213,-7.808105274,-13.12979822,-1.859114167,-1.683629373,-3.216913136,-3.718552282,-0.394818904,1.599772769,5.335692649
Munger,226,District - Munger ,0,1367765,729041,638724,540558,398585,141973,373113,287188,85925,69.02367554,72.05188354,60.5220711,76.97078365,23.02921635,57.04357661,8.033491194,5.780554416,7.128135444,27.79479675,42.95642339,1137797,607730,530067,376557,280194,96363,290231,228897,61334,77.07491827,81.69232746,63.64891089,78.86717821,21.13282179,61.13509584,11.94841351,6.916904121,3.707391698,23.20909896,38.86490416,-8.051242737,-9.640443921,-3.126839791,1.896394563,-4.091519227,-3.914922311,-1.136349705,3.420743746,4.585697791
Lakhisarai,227,District - Lakhisarai ,0,1000912,526345,474567,389285,273043,116242,282320,207256,75064,72.52270188,75.90599283,64.57562671,73.41173137,26.58826863,73.19283083,4.327359025,4.128648342,3.526494758,18.95331539,26.80716917,802225,417672,384553,303796,192513,111283,250638,173056,77582,82.50207376,89.89315007,69.71594943,69.04619411,30.95380589,78.89785268,5.605694268,5.557417471,1.785443548,13.7110095,21.10214732,-9.979371884,-13.98715724,-5.140322716,-4.365537256,-5.70502185,-1.278335243,-1.428769128,1.74105121,5.242305883
Sheikhpura,228,District - Sheikhpura ,0,636342,329743,306599,253267,161701,91566,190170,127911,62259,75.08676614,79.10340691,67.9935784,67.2613977,32.7386023,73.3701425,5.784824105,3.490561077,1.776305411,19.06872798,26.6298575,525502,273992,251510,202852,125513,77339,168645,113708,54937,83.13696685,90.59459976,71.03401906,67.42447152,32.57552848,79.81381007,6.854635477,4.83500845,1.042426399,12.28912805,20.18618993,-8.050200713,-11.49119286,-3.040440656,0.163073826,-6.44366757,-1.069811372,-1.344447373,0.733879012,6.77959993
Nalanda,229,District - Nalanda ,0,2877653,1497060,1380593,1133118,721520,411598,880812,591912,288900,77.73347524,82.03681118,70.18984543,67.20071934,32.79928066,72.20950668,5.598243439,3.928420594,2.09602049,20.09622939,27.79049332,2370528,1238599,1131929,949764,566832,382932,780543,509806,270737,82.182837,89.93952353,70.70106442,65.31427481,34.68572519,78.56274414,7.860553486,4.601924558,1.068230706,12.50847167,21.43725586,-4.449361757,-7.902712351,-0.511218987,-1.88644453,-6.353237458,-2.262310047,-0.673503964,1.027789784,7.587757722
Patna,230,District - Patna ,0,5838465,3078512,2759953,2041441,1502914,538527,1617554,1241185,376369,79.23589269,82.58523109,69.88860354,76.7322142,23.2677858,48.97388279,6.930773254,8.035713182,5.084714328,39.01062963,51.02611721,4718592,2519942,2198650,1493041,1116550,376491,1262546,1000488,262058,84.56204485,89.60530205,69.60538233,79.24368696,20.75631304,56.15145904,8.515570918,9.987200466,2.948090604,32.38487944,43.84854096,-5.326152161,-7.020070955,0.283221209,2.511472768,-7.177576247,-1.584797664,-1.951487285,2.136623724,6.625750188
Bhojpur,231,District - Bhojpur ,0,2728407,1430380,1298027,952435,713547,238888,693338,541656,151682,72.79635881,75.91034648,63.49502696,78.12293571,21.87706429,67.86127401,4.9805434,4.370884042,3.375986892,23.7821957,32.13872599,2243144,1179611,1063533,705935,523465,182470,568454,451243,117211,80.52497751,86.20308903,64.23576478,79.38074145,20.61925855,75.40750879,7.430328575,5.686475951,1.513227104,15.64893553,24.59249121,-7.728618705,-10.29274255,-0.740737825,1.257805739,-7.546234776,-2.449785175,-1.315591908,1.862759789,8.133260163
Buxar,232,District - Buxar ,0,1706352,887977,818375,634210,443449,190761,456895,340045,116850,72.04159506,76.68187323,61.25465897,74.42519616,25.57480384,71.56764683,5.519430066,4.496000175,3.266395999,19.6465271,28.43235317,1402396,738354,664042,441538,328399,113139,351641,280872,70769,79.64003098,85.52766604,62.55049099,79.87464488,20.12535512,77.61154132,6.574603075,5.588085576,1.514612915,14.29924269,22.38845868,-7.598435927,-8.845792815,-1.295832018,5.449448718,-6.043894483,-1.055173009,-1.092085401,1.751783084,5.347284408
Kaimur (Bhabua),233,District - Kaimur (Bhabua) ,0,1626384,847006,779378,624643,435655,188988,432420,317104,115316,69.22674232,72.78787114,61.01763075,73.33240831,26.66759169,76.72448083,4.394107581,3.150178068,2.705471532,16.17594006,23.27551917,1289074,677623,611451,499334,322319,177015,386511,272529,113982,77.40530386,84.55257059,64.39115329,70.51002429,29.48997571,82.78418984,6.186887307,3.698471712,1.044989664,9.983933187,17.21581016,-8.17856155,-11.76469945,-3.373522543,-2.822384012,-6.059709013,-1.792779727,-0.548293645,1.660481868,6.192006871
Rohtas,234,District - Rohtas ,0,2959918,1543546,1416372,1117255,811846,305409,791777,606010,185767,70.86806503,74.64593039,60.82564692,76.5379646,23.4620354,67.2075597,5.491066298,5.186308771,4.196130981,23.10524302,32.7924403,2450748,1283485,1167263,828182,599579,228603,654808,513179,141629,79.06571261,85.58988891,61.95413009,78.37091178,21.62908822,74.18342476,6.964942395,6.926915981,1.869250223,16.98238262,25.81657524,-8.197647575,-10.94395852,-1.128483166,1.832947175,-6.975865055,-1.473876098,-1.74060721,2.326880758,6.122860395
Aurangabad,235,District - Aurangabad ,0,2540073,1318684,1221389,1014991,690542,324449,712120,507891,204229,70.16022802,73.54961755,62.94641068,71.32098523,28.67901477,72.263523,4.611020615,3.361371679,3.379205752,19.74625063,27.736477,2013055,1040945,972110,747134,470758,276376,579037,403226,175811,77.50109084,85.65462509,63.61297652,69.63734615,30.36265385,80.24461304,6.827024871,4.383312293,1.113745754,11.81461634,19.75538696,-7.340862813,-12.10500755,-0.666565841,-1.683639082,-7.981090037,-2.216004256,-1.021940614,2.265459998,7.931634295
Gaya,236,District - Gaya ,0,4391418,2266566,2124852,1912987,1164828,748159,1379184,890889,488295,72.09583756,76.48245063,65.26620678,64.59536944,35.40463056,69.88871681,5.76659822,3.612280885,2.781209759,21.56347521,30.11128319,3473428,1792163,1681265,1348128,816983,531145,1110267,732314,377953,82.3562006,89.63638166,71.15815832,65.95836857,34.04163143,78.63396823,7.450279978,4.715622458,1.013810192,12.90194161,21.36603177,-10.26036304,-13.15393103,-5.891951536,1.362999137,-8.745251419,-1.683681757,-1.103341573,1.767399567,8.661533609
Nawada,237,District - Nawada ,0,2219146,1144668,1074478,955942,593875,362067,695441,457808,237633,72.74928814,77.08827615,65.63232772,65.82988348,34.17011652,75.42120755,4.609736843,3.667025671,1.593521233,18.37553437,24.57879245,1809696,929960,879736,735038,435349,299689,592296,388295,204001,80.58032374,89.19166002,68.07090017,65.55759283,34.44240717,80.87257047,6.610208409,4.946175561,0.591427259,11.92579386,19.12742953,-7.831035602,-12.10338387,-2.438572448,-0.272290659,-5.451362921,-2.000471566,-1.279149889,1.002093974,6.449740513
Jamui,238,District - Jamui ,0,1760405,916064,844341,870919,509589,361330,630232,388601,241631,72.36402008,76.25772927,66.87266488,61.65999188,38.34000812,66.81190419,16.71574912,2.3223194,2.414349002,14.05799769,33.18809581,1398796,729138,669658,679404,374144,305260,514947,313424,201523,75.79393115,83.7709545,66.01683811,60.86529293,39.13470707,64.99406735,24.92334163,3.501913789,1.030979887,9.051611137,35.00593265,-3.429911076,-7.513225231,0.855826772,-0.794698943,1.817836837,-8.207592504,-1.179594389,1.383369114,5.006386553
Jehanabad,239,District - Jehanabad ,Y,1125313,585582,539731,408176,281151,127025,312219,226777,85442,76.49126847,80.66021462,67.26392442,72.63395245,27.36604755,72.29444717,5.264894193,3.573132961,2.35924143,20.08141721,27.70555283,1514315,784946,729369,637511,367872,269639,502854,322750,180104,78.8776978,87.73432063,66.79449189,64.18363978,35.81636022,80.61146973,6.066174277,4.128633759,1.073472618,12.24888337,19.38853027,-5.073230178,-2.201118179,-8.227752102,-7.707181045,-4.673241644,-1.339852116,-0.843059338,0.871595225,5.141498535
Arwal,240,District - Arwal ,Y,700843,363497,337346,266014,177545,88469,201542,142570,58972,75.76368161,80.30076882,66.65837751,70.7395977,29.2604023,81.58299511,3.891992736,2.840102807,1.303450397,13.22156176,18.41700489,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5.073230178,-2.201118179,-8.227752102,-7.707181045,-4.673241644,-1.339852116,-0.843059338,0.871595225,5.141498535
North District,241,District - North  District ,0,43709,24730,18979,26691,17475,9216,21396,14677,6719,80.16185231,83.98855508,72.90581597,68.59693401,31.40306599,40.78799776,2.16395588,3.192185455,11.69844831,45.34959806,59.21200224,41030,23414,17616,24824,14635,10189,20507,13330,7177,82.60957138,91.08302016,70.43870841,65.00219437,34.99780563,53.68898425,2.838055298,3.086750866,7.441361486,36.03159897,46.31101575,-2.447719073,-7.094465078,2.467107561,-3.594739634,-12.90098649,-0.674099419,0.10543459,4.257086822,9.31799909
West District,242,District - West District ,0,136435,70238,66197,75868,40349,35519,60651,34743,25908,79.94279538,86.1062232,72.94124272,57.2834743,42.7165257,69.66909037,2.062620567,2.549009909,5.744340571,22.52394849,30.33090963,123256,63912,59344,52998,31294,21704,46820,29180,17640,88.34295634,93.24471145,81.27534095,62.32379325,37.67620675,76.00598035,3.203759077,2.832123024,3.131140538,17.65912003,23.99401965,-8.400160957,-7.138488244,-8.334098236,5.040318947,-6.336889981,-1.14113851,-0.283113115,2.613200033,4.864828458
South District,243,District - South District ,0,146850,76670,70180,86139,48190,37949,66123,39992,26131,76.76313865,82.98817182,68.85820443,60.48122438,39.51877562,55.21225595,3.762684694,3.895770004,10.74663884,30.27842052,44.78774405,131525,68241,63284,67488,36535,30953,59014,34109,24905,87.44369369,93.35979198,80.46069848,57.79814959,42.20185041,72.11339682,3.761819229,3.802487545,3.61778561,20.50699834,27.88660318,-10.68055505,-10.37162016,-11.60249405,-2.683074793,-16.90114087,0.000865464,0.093282459,7.12885323,9.77142218
East District,244,District - East District ,0,283583,151432,132151,148870,93011,55859,125126,82491,42635,84.05051387,88.68950984,76.3261068,65.92634624,34.07365376,31.00474721,6.793951697,6.162588111,10.5829324,51.61836868,68.99525279,245040,132917,112123,121138,75811,45327,103275,68925,34350,85.25400783,90.91688541,75.7826461,66.73928831,33.26071169,40.78528201,6.14379085,6.515613653,7.135318325,45.93560881,59.21471799,-1.203493955,-2.227375569,0.5434607,0.812942065,-9.780534799,0.650160847,-0.353025542,3.447614079,5.682759873
Tawang,245,District - Tawang ,0,49977,29151,20826,30435,20142,10293,26881,18700,8181,88.32265484,92.84083011,79.48120082,69.56586437,30.43413563,31.43112235,2.451545701,2.540828094,24.6345002,41.48283174,68.56887765,38924,21846,17078,21853,13787,8066,19310,12647,6663,88.3631538,91.73134112,82.6060005,65.4945624,34.5054376,46.08493009,1.63127913,3.133091662,10.40911445,41.87467633,53.91506991,-0.040498962,1.109488988,-3.12479968,-4.071301962,-14.65380773,0.820266571,-0.592263568,14.22538576,-0.391844594
West Kameng,246,District - West Kameng ,0,83947,46155,37792,46176,29825,16351,39444,26614,12830,85.42099792,89.23386421,78.46614886,67.47287293,32.52712707,38.4545178,2.192982456,4.185680965,13.83226853,45.52023121,61.5454822,74599,42542,32057,36322,25041,11281,31532,22960,8572,86.8124002,91.68962901,75.98617144,72.81491818,27.18508182,40.27971584,3.900799188,3.907141951,11.6104275,44.20905747,59.72028416,-1.391402277,-2.455764801,2.479977421,5.342045245,-1.825198047,-1.707816732,0.278539014,2.22184103,1.311173748
East Kameng,247,District - East Kameng ,0,78690,38775,39915,32215,16394,15821,28636,14800,13836,88.89026851,90.27693058,87.45338474,51.68319598,48.31680402,73.14918285,0.778740047,3.446710434,3.464170974,22.60790613,26.85081715,57179,28802,28377,25566,13389,12177,23587,12798,10789,92.25925057,95.58592875,88.60146177,54.25870183,45.74129817,72.80281511,1.674651291,2.535294866,6.592614576,18.92991902,27.19718489,-3.368982059,-5.308998163,-1.14807703,2.57550585,0.346367737,-0.895911243,0.911415569,-3.128443602,3.677987109
Papum Pare,248,District - Papum Pare ,0,176573,89182,87391,73135,44678,28457,61274,38981,22293,83.7820469,87.24875778,78.33924869,63.6175213,36.3824787,26.39618762,2.833175572,6.986650129,8.187812123,62.58282469,73.60381238,122003,64184,57819,45765,30009,15756,41084,28006,13078,89.77165957,93.32533573,83.00330033,68.16765651,31.83234349,28.14477656,4.595462954,7.572290916,9.979554084,57.28020641,71.85522344,-5.989612666,-6.076577955,-4.664051639,4.550135211,-1.748588939,-1.762287382,-0.585640787,-1.791741962,5.302618283
Upper Subansiri,249,District - Upper Subansiri ,0,83448,41758,41690,36373,18710,17663,29921,15955,13966,82.26156765,85.27525387,79.06924079,53.32375255,46.67624745,72.11991578,0.858928512,2.128939541,3.602820761,23.41833495,27.88008422,55346,28240,27106,21472,11807,9665,20332,11403,8929,94.69076006,96.57830101,92.38489395,56.08400551,43.91599449,68.59138304,1.800118041,3.236277789,5.990556758,23.61794216,31.40861696,-12.42919241,-11.30304713,-13.31565316,2.76025296,3.528532737,-0.941189529,-1.107338248,-2.387735996,-0.199607211
West Siang,250,District - West Siang ,0,112274,58168,54106,48279,28245,20034,43516,25834,17682,90.13442698,91.46397592,88.25995807,59.36666973,40.63333027,59.57119221,1.521279529,3.902013053,5.469252689,33.43827558,40.42880779,103918,54349,49569,43524,24976,18548,38521,22954,15567,88.50519254,91.90422806,83.92818633,59.58827652,40.41172348,62.64894473,2.852989279,4.065315023,5.947405311,28.55066068,37.35105527,1.629234439,-0.440252134,4.331771744,0.221606794,-3.077752526,-1.331709749,-0.16330197,-0.478152623,4.887614898
